date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Jan 16, 2017 2:12:42 AM PST",6267370321,Order,002-3953949-0293848,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,CHULA VISTA,CA,91910-5222,17.95,0,0,0,1.39,-2.69,-3.42,-0.04,0,13.19
"Jan 16, 2017 2:37:20 AM PST",6267370321,Order,114-6907097-0209068,T1050-BLACK-M,Women's Two Tone Casual Loose Fit Long Knit Shawl Cardigan Black Medium T1050,1,amazon.com,Amazon,CASA GRANDE,AZ,85122,30.07,0,0,0,0,-4.51,-4.41,0,0,21.15
"Jan 16, 2017 2:43:31 AM PST",6267370321,Order,114-7299072-1595433,D5058-BLACKTAUPE-M,Women's Tie Dye Loose Fit Cutout Tunic Short Dress Black Taupe Medium D5058,1,amazon.com,Amazon,Warwick,RI,02886-1815,31.47,0,0,0,0,-4.72,-3.42,0,0,23.33
"Jan 16, 2017 3:18:17 AM PST",6267370321,Order,112-6834774-2860221,T1072-PINE-S,Women's Long Sleeves Loose Fit Round Neck Cute Solid Shirring Tops Green Pine Small T1072,1,amazon.com,Amazon,AUGUSTA,GA,30909-3358,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 16, 2017 3:29:52 AM PST",6267370321,Order,113-6684154-6717007,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,CONLEY,GA,30288-1629,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 16, 2017 8:25:25 AM PST",6267370321,FBA Customer Return Fee,108-5330994-7601033,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 16, 2017 8:25:25 AM PST",6267370321,FBA Customer Return Fee,108-5330994-7601033,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 16, 2017 8:25:25 AM PST",6267370321,FBA Customer Return Fee,108-5330994-7601033,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 16, 2017 11:15:34 AM PST",6267370321,Order,103-0432097-2914627,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,RICHMOND,VA,23227-4527,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 16, 2017 12:34:05 PM PST",6267370321,Order,111-9813797-1385048,J8002-HCHARCOAL-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Large J8002,1,amazon.com,Amazon,GARDNERVILLE,NV,89410,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 16, 2017 1:01:54 PM PST",6267370321,Refund,108-2961727-7087448,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,Atlanta,GA,30331,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 16, 2017 1:05:05 PM PST",6267370321,Order,115-4123088-5260212,J8000-PURPLETAUPE-L,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Large,1,amazon.com,Amazon,HAMILTON,OH,45011-8029,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 16, 2017 1:30:10 PM PST",6267370321,Order,105-6374470-0808260,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,MERRILL,WI,54452-1956,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 16, 2017 2:26:28 PM PST",6267370321,Order,103-7438791-4995435,J8002-BURGUNDY-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Burgundy Medium J8002,1,amazon.com,Amazon,MONCKS CORNER,SC,29461-6877,22.95,3.03,0,-3.03,0,-3.44,-3.41,0,0,16.1
"Jan 16, 2017 2:26:28 PM PST",6267370321,Order,103-7438791-4995435,J8002-HCHARCOAL-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Medium J8002,1,amazon.com,Amazon,MONCKS CORNER,SC,29461-6877,22.95,3.02,0,-3.02,0,-3.44,-4.41,0,0,15.1
"Jan 16, 2017 3:18:59 PM PST",6267370321,Order,106-6803397-3957039,J8006-BLACK-M,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Medium J8006,1,amazon.com,Amazon,WASHINGTON,UT,84780-4904,24.47,3.99,0,0,0,-3.67,-7.41,0,0,17.38
"Jan 16, 2017 3:20:06 PM PST",6267370321,Order,116-0884029-5869046,P9000-BLACK-S,Annabelle Women's Comfy Harem Jogger Pants Black Small,1,amazon.com,Amazon,BATON ROUGE,LA,70808-6610,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 16, 2017 3:29:19 PM PST",6267370321,Order,113-0710724-0658669,J8002-OLIVE-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Small 8002,1,amazon.com,Amazon,HIALEAH,FLORIDA,33016-4023,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 16, 2017 3:47:53 PM PST",6267370321,Refund,110-6448148-4110669,J8000-PURPLETAUPE-L,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Large,1,amazon.com,Amazon,HERNDON,VIRGINIA,20171-4719,-17.47,0,0,0,0,2.1,0,0,0,-15.37
"Jan 16, 2017 5:19:37 PM PST",6267370321,Order,114-2818220-4497052,J8002-NAVY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Small J8002,1,amazon.com,Amazon,LYNCH STATION,VIRGINIA,24571-2420,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 16, 2017 6:50:37 PM PST",6267370321,Order,102-8989028-8329828,J8005-TEAL-L,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Large J8005,1,amazon.com,Amazon,MONEE,IL,60449-9222,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 16, 2017 7:56:56 PM PST",6267370321,Refund,110-7325458-1233809,J8002-OLIVE-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Large 8002,1,amazon.com,Amazon,NEWHALL,CA,91321-2619,-22.95,0,0,0,-2.07,2.75,0,0,0,-22.27
"Jan 16, 2017 9:45:36 PM PST",6267370321,Refund,108-4189897-9986655,D5061-BURGUNDY-M,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Burgundy Medium D5061,1,amazon.com,Amazon,BROOKLYN,NEW YORK,11208-5417,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 16, 2017 10:34:19 PM PST",6267370321,Order,102-5382720-5197837,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,MIAMI,FL,33173-2971,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 16, 2017 10:34:59 PM PST",6267370321,Order,111-4261786-7177028,T1041-OLIVE-S,Annabelle Women's Belle Sleeves Long Cardigan Suede Jacket Olive Small T1041,1,amazon.com,Amazon,WILMINGTON,DE,19802-4358,38.47,0,0,0,0,-5.77,-4.41,0,0,28.29
"Jan 17, 2017 1:15:54 AM PST",6267370321,Order,107-3267991-3481866,D_5045-BLACK-S,Women's Casual Cold Shoulder Hi Low Tunic Dress Black Small D5045,1,amazon.com,Amazon,Coopersville,Michigan,49404,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 17, 2017 1:43:01 AM PST",6267370321,Order,104-7577833-4057820,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,LAS VEGAS,NEVADA,89119-4323,17.95,2.25,0,0,0,-2.69,-5.67,0,0,11.84
"Jan 17, 2017 1:48:55 AM PST",6267370321,Order,116-4232956-0037017,J8002-JAVA-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Small J8002,1,amazon.com,Amazon,DRACUT,MA,01826-1203,17.95,0,0,0,0,-2.69,-4.41,0,0,10.85
"Jan 17, 2017 3:23:01 AM PST",6267370321,Order,110-8400341-7722669,D5061-CAMEL-M,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Dark Beige Camel Medium D5061,1,amazon.com,Amazon,PELL CITY,ALABAMA,35128-6730,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 17, 2017 8:42:29 AM PST",6267370321,Order,109-6600957-3609001,J8002-OLIVE-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Medium 8002,1,amazon.com,Amazon,APO,AE,9366,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 17, 2017 10:56:04 AM PST",6267370321,Refund,114-3179058-8274641,D5012-TOMATORED-L,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Large,1,amazon.com,Amazon,Marine,IL,62061,-24.47,0,0,0,0,2.94,0,0,0,-21.53
"Jan 17, 2017 11:12:32 AM PST",6267370321,FBA Customer Return Fee,107-8331872-6771436,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 17, 2017 11:12:32 AM PST",6267370321,FBA Customer Return Fee,107-8331872-6771436,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 17, 2017 11:12:32 AM PST",6267370321,FBA Customer Return Fee,107-8331872-6771436,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 17, 2017 11:57:12 AM PST",6267370321,Order,116-7388052-9793033,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,COVINGTON,GA,30016-8094,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 17, 2017 11:59:53 AM PST",6267370321,Order,108-0407313-6972227,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,DEPEW,NY,14043-1716,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 17, 2017 3:32:22 PM PST",6267370321,Order,104-9359479-0822649,D5012-TOMATORED-M,Annabelle Women's Solid Color Convertible Multiway Maxi Dresses Tomato Red Medium,1,amazon.com,Amazon,HOUSTON,TX,77042-4559,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 17, 2017 3:35:33 PM PST",6267370321,Refund,102-1266195-7381808,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,CARRBORO,NC,27510-4116,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 17, 2017 3:36:37 PM PST",6267370321,Order,114-5027131-2271425,J80001-BLACK-L,Annabelle Women's Short Sleeves Comfy Harem Jumpsuit Capri Black Large,1,amazon.com,Amazon,FREEPORT,NEW YORK,11520-4217,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 17, 2017 3:47:25 PM PST",6267370321,Order,106-9744891-3753853,T1044-GREEN-S,Women's Flowy Drape Micro Suede Vest Green Olive Small T1044,1,amazon.com,Amazon,MEDFORD,NY,11763-1562,27.97,0,0,0,0,-4.2,-3.42,0,0,20.35
"Jan 17, 2017 4:12:00 PM PST",6267370321,Order,106-7311522-5850616,J8005-BROWN-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Brown Medium J8005,1,amazon.com,Amazon,miami,FL,33169,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 17, 2017 4:14:49 PM PST",6267370321,Order,115-4707380-8685055,J8005-TEAL-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Medium J8005,1,amazon.com,Amazon,CEDAR PARK,TX,78613-3995,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 17, 2017 4:15:50 PM PST",6267370321,Order,103-8812807-0129014,D5061-CAMEL-S,Annabelle Women's 3/4 Sleeve Fringe Suede Dress Dark Beige Camel Small D5061,1,amazon.com,Amazon,Baton Rouge,LA,70810,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 17, 2017 5:00:38 PM PST",6267370321,Order,107-5135697-6938618,J8002-NAVY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Navy Small J8002,1,amazon.com,Amazon,PLANTATION,FL,33324-7538,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 17, 2017 5:02:09 PM PST",6267370321,FBA Customer Return Fee,002-1026771-2413040,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 17, 2017 5:02:09 PM PST",6267370321,FBA Customer Return Fee,002-1026771-2413040,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 17, 2017 5:02:09 PM PST",6267370321,FBA Customer Return Fee,002-1026771-2413040,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 17, 2017 6:23:55 PM PST",6267370321,Refund,115-5031630-1174664,J8002-BURGUNDY-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Burgundy Small J8002,1,amazon.com,Amazon,BETHESDA,MD,20817-3421,-17.95,0,0,0,0,2.15,0,0,0,-15.8
"Jan 17, 2017 6:33:02 PM PST",6267370321,Order,002-8907308-0203438,D5065-BLACK-S,Women's Side Slit Cold Shoulder Maxi Dress Black Small D5065,1,amazon.com,Amazon,Keller,TX,76248,27.97,3.99,0,0,0,-4.2,-8.4,0,0,19.36
"Jan 17, 2017 7:17:29 PM PST",6267370321,Order,114-3162190-5617805,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,CIBOLO,TX,78108-2273,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 17, 2017 7:21:37 PM PST",6267370321,Order,103-9406629-5048259,T1020-BLACK-S,Women's High Low Jersey Tunic Tops Black Small T1020,1,amazon.com,Amazon,BROOKLYN,NY,11223-1961,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 17, 2017 7:28:30 PM PST",6267370321,Order,112-7931948-1962606,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,LOMBARD,IL,60148-3027,22.95,5.48,0,0,0,-3.44,-8.9,0,0,16.09
"Jan 17, 2017 7:51:20 PM PST",6267370321,Refund,102-5110037-5647404,J8002-JAVA-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Medium J8002,1,amazon.com,Amazon,EAST BERLIN,CT,06023-1028,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 17, 2017 9:02:56 PM PST",6267370321,Order,107-1552329-0789855,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,fredericksburg,VA,22405,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 18, 2017 12:20:36 AM PST",6267370321,Order,112-4153787-6652215,J8005-TEAL-L,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Large J8005,1,amazon.com,Amazon,Pennsauken,New Jersey,8109,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 18, 2017 1:16:49 AM PST",6267370321,FBA Customer Return Fee,107-4482781-7865008,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 18, 2017 1:16:49 AM PST",6267370321,FBA Customer Return Fee,107-4482781-7865008,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 18, 2017 1:16:49 AM PST",6267370321,FBA Customer Return Fee,107-4482781-7865008,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 18, 2017 2:06:59 AM PST",6267370321,Order,109-8721760-9165856,J8003-TOMATO RED-M,Women's Halter Tube Top Wide Leg Midi Jumpsuit Tomato Red Medium J8003,1,amazon.com,Amazon,ASTORIA,NY,11105-3110,27.97,0,0,0,0,-4.2,-4.41,0,0,19.36
"Jan 18, 2017 2:20:11 AM PST",6267370321,Order,107-1224370-6289029,J8002-ANTHRA-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Anthra Small 8002,1,amazon.com,Amazon,DALY CITY,CA,94015-4014,22.95,0,0,0,2.01,-3.44,-3.42,-0.06,0,18.04
"Jan 18, 2017 2:29:16 AM PST",6267370321,Order,108-8903907-1399405,J8005-BROWN-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Brown Medium J8005,1,amazon.com,Amazon,MIDWAY,GA,31320-7256,24.47,0,0,0,0,-3.67,-3.42,0,0,17.38
"Jan 18, 2017 10:40:37 AM PST",6267370321,Order,107-4749058-4294647,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,HUNTSVILLE,AL,35806-1680,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 18, 2017 12:53:04 PM PST",6267370321,FBA Customer Return Fee,112-9729666-5445848,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 18, 2017 12:53:04 PM PST",6267370321,FBA Customer Return Fee,112-9729666-5445848,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 18, 2017 12:53:04 PM PST",6267370321,FBA Customer Return Fee,112-9729666-5445848,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-0.96,0,0,-0.96
"Jan 18, 2017 12:56:06 PM PST",6267370321,Order,103-5652259-2351439,J8000-BLACK-M,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Medium,1,amazon.com,Amazon,SOUTH PORTLAND,ME,04106-2235,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 18, 2017 12:59:59 PM PST",6267370321,Order,114-2387753-7031424,J80001-BLACK-M,Annabelle Women's Short Sleeves Comfy Harem Jumpsuit Capri Black Medium,1,amazon.com,Amazon,FREEPORT,NEW YORK,11520-4217,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 18, 2017 1:25:02 PM PST",6267370321,Order,108-2977982-5929037,J8002-ANTHRA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Anthra Large 8002,1,amazon.com,Amazon,Alsip,IL,60803,22.95,3.48,0,0,0,-3.44,-6.9,0,0,16.09
"Jan 18, 2017 1:30:59 PM PST",6267370321,Order,112-4761236-5485851,T1093-BLACK-S,Women's Draped Long Vest Knit Cardigan with Side Pockets Black Small T1093,1,amazon.com,Amazon,HOUSTON,TX,77095,22.95,0,0,0,0,-3.44,-2.42,0,0,17.09
"Jan 18, 2017 2:34:09 PM PST",6267370321,Order,110-7336080-6731437,T1039-BLUSH-S,Annabelle Women's Open Front Draped Long Sleeve Knit Cardigan with Side Pockets Blush Small,1,amazon.com,Amazon,GEORGETOWN,TX,78628-2817,26.57,0,0,0,0,-3.99,-3.42,0,0,19.16
"Jan 18, 2017 3:19:20 PM PST",6267370321,Order,104-7634054-9762630,J8005-TEAL-M,Annabelle Women's Long Sleeve Comfy Harem Tie Dye Jumpsuit Romper with Pockets Teal Medium J8005,1,amazon.com,Amazon,easton,Pa.,18040,24.95,0,0,0,0,-3.74,-3.42,0,0,17.79
"Jan 18, 2017 5:13:50 PM PST",6267370321,Refund,002-2923035-3260241,T1039-BLUSH-S,Annabelle Women's Open Front Draped Long Sleeve Knit Cardigan with Side Pockets Blush Small,1,amazon.com,Amazon,FONTANA,CALIFORNIA,92336-0779,-26.57,0,0,0,-2.06,3.19,0,0,0,-25.44
"Jan 18, 2017 9:48:31 PM PST",6267370321,Order,106-4676601-3798602,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,HAYMARKET,VA,20169-1333,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 18, 2017 10:41:05 PM PST",6267370321,FBA Customer Return Fee,109-3030556-3285020,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 18, 2017 10:41:05 PM PST",6267370321,FBA Customer Return Fee,109-3030556-3285020,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 18, 2017 10:41:05 PM PST",6267370321,FBA Customer Return Fee,109-3030556-3285020,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
"Jan 18, 2017 11:29:10 PM PST",6267370321,Order,116-8055557-8941038,D5065-PURPLE TAUPE-L,Women's Side Slit Cold Shoulder Maxi Dress Mauve Purple Taupe Large D5065,1,amazon.com,Amazon,River Ridge,LA,70123,27.97,0,0,0,0,-4.2,-4.41,0,0,19.36
"Jan 19, 2017 1:35:35 AM PST",6267370321,Order,113-2068873-9824221,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,DURHAM,CT,06422-1715,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 19, 2017 2:33:02 AM PST",6267370321,Order,107-9218106-3924235,J8006-BROWN-L,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Brown Large J8006,1,amazon.com,Amazon,MESQUITE,TX,75181-1297,24.47,2.82,0,-2.82,0,-3.67,-4.41,0,0,16.39
"Jan 19, 2017 2:48:18 AM PST",6267370321,Order,002-6647535-0761052,J8000-WINE-M,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Medium,1,amazon.com,Amazon,SOUTH WEYMOUTH,MA,02190-1540,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 19, 2017 5:58:42 AM PST",6267370321,Refund,104-7577833-4057820,J8002-BLACK-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Small J8002,1,amazon.com,Amazon,LAS VEGAS,NEVADA,89119-4323,-17.95,-2.25,0,0,0,2.15,2.25,0,0,-15.8
"Jan 19, 2017 7:23:46 AM PST",6267370321,Order,002-7462226-2955444,J8000-BLACK-L,Annabelle Women's Scoop Neck Sleeveless Spaghetti Strap Harem Jumpsuit Capri Black Large,1,amazon.com,Amazon,MEMPHIS,TN,38111-4122,17.47,0,0,0,0,-2.62,-3.42,0,0,11.43
"Jan 19, 2017 12:41:17 PM PST",6267370321,Order,103-3935873-7950629,J8002-HCHARCOAL-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Heather Charcoal Large J8002,1,amazon.com,Amazon,APO,AE,9128,22.95,1.66,0,-1.66,0,-3.44,-3.41,0,0,16.1
"Jan 19, 2017 12:41:17 PM PST",6267370321,Order,103-3935873-7950629,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,APO,AE,9128,22.95,1.66,0,-1.66,0,-3.44,-3.41,0,0,16.1
"Jan 19, 2017 12:41:17 PM PST",6267370321,Order,103-3935873-7950629,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,APO,AE,9128,22.95,1.67,0,-1.67,0,-3.44,-3.42,0,0,16.09
"Jan 19, 2017 1:29:52 PM PST",6267370321,Order,111-9095978-6877055,J8002-BLACK-M,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Medium J8002,1,amazon.com,Amazon,AURORA,COLORADO,80015-6584,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 19, 2017 2:17:55 PM PST",6267370321,Order,106-9034364-2330656,J8002-ANTHRA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Anthra Large 8002,1,amazon.com,Amazon,ROANOKE,VA,24018-8714,22.95,0,0,0,0,-3.44,-3.42,0,0,16.09
"Jan 19, 2017 3:18:41 PM PST",6267370321,Order,102-7275393-9560258,J8002-OLIVE-S,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Olive Small 8002,1,amazon.com,Amazon,MIAMI,FLORIDA,33155-3106,17.95,0,0,0,0,-2.69,-3.42,0,0,11.84
"Jan 19, 2017 3:32:24 PM PST",6267370321,Order,113-1603036-4124242,J8002-JAVA-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Java Large J8002,1,amazon.com,Amazon,JERSEY CITY,NJ,07305-5483,22.95,0,0,0,0,-3.44,-4.41,0,0,15.1
"Jan 19, 2017 4:31:09 PM PST",6267370321,Order,107-0950269-6669862,J8006-BLACK-L,Annabelle Women's Long Sleeve Comfy Tie Dye Harem Jumpsuit Romper with Pockets Black Large J8006,1,amazon.com,Amazon,TAMPA,FL,33647-2613,24.47,0,0,0,0,-3.67,-4.41,0,0,16.39
"Jan 19, 2017 6:18:27 PM PST",6267370321,Order,111-3332038-9441837,T1021-MIDGREY-L,Women's Long Sleeve Tunic Hoodie Pocket Sweatshirt Top Mid Grey Large T1021,1,amazon.com,Amazon,NEWARK,DE,19711-6837,13.97,0,0,0,0,-2.1,-3.42,0,0,8.45
"Jan 19, 2017 7:42:27 PM PST",6267370321,Refund,104-5725360-4950668,J8002-BLACK-L,Annabelle Women's Long Sleeve Comfy Harem Jumpsuit Romper with Pockets Black Large J8002,1,amazon.com,Amazon,STONYBROOK,NY,11794,-22.95,0,0,0,0,2.75,0,0,0,-20.2
"Jan 19, 2017 7:55:44 PM PST",6267370321,Order,102-0199925-4609060,S9000-BLACK-M,Annabelle Women's High Waist Asymmetrical Hem Maxi Skirts Black Medium,1,amazon.com,Amazon,White Plains,New York,10607,19.57,0,0,0,0,-2.94,-3.42,0,0,13.21
"Jan 19, 2017 10:57:09 PM PST",6267370321,FBA Customer Return Fee,002-3918016-4949819,,FBA Customer Return Per Order Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1,0,0,-1
"Jan 19, 2017 10:57:09 PM PST",6267370321,FBA Customer Return Fee,002-3918016-4949819,,FBA Customer Return Per Unit Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.46,0,0,-1.46
"Jan 19, 2017 10:57:09 PM PST",6267370321,FBA Customer Return Fee,002-3918016-4949819,,FBA Customer Return Weight Based Fee,,Amazon.com,,,,,0,0,0,0,0,0,-1.95,0,0,-1.95
